0.037292743,0.013072647,0.004823209,0.014205382,0.021176688,0.266861694,4.33E-06,2.57E-07,0.642563051
0.036851197,0.012661193,0.004683289,0.013993775,0.021008471,0.267806875,4.31E-06,2.59E-07,0.642990634
0.036445732,0.012293543,0.004557773,0.013801157,0.020851442,0.268668181,4.29E-06,2.62E-07,0.643377622
0.036073721,0.011964531,0.004445055,0.013625801,0.020705308,0.269452987,4.27E-06,2.65E-07,0.643728058
0.035732695,0.011669705,0.004343737,0.013466156,0.020569681,0.270167976,4.26E-06,2.67E-07,0.644045522
0.035420327,0.011405206,0.00425259,0.013320822,0.020444106,0.270819225,4.25E-06,2.70E-07,0.644333205
0.035134436,0.011167669,0.004170534,0.013188532,0.020328088,0.271412274,4.24E-06,2.72E-07,0.644593958
0.034872973,0.010954152,0.004096615,0.013068132,0.020221101,0.271952182,4.23E-06,2.74E-07,0.644830341
0.03463402,0.010762071,0.004029988,0.012958576,0.020122613,0.272443579,4.22E-06,2.76E-07,0.645044656
0.034415785,0.010589149,0.003969903,0.012858907,0.020032086,0.272890701,4.22E-06,2.78E-07,0.645238977
0.034216597,0.010433376,0.003915692,0.012768252,0.019948991,0.273297424,4.21E-06,2.80E-07,0.645415178
0.034034901,0.010292971,0.003866762,0.012685816,0.019872813,0.2736673,4.20E-06,2.82E-07,0.645574953
0.033869251,0.010166351,0.003822582,0.012610869,0.019803053,0.274003581,4.20E-06,2.83E-07,0.645719832
0.033718306,0.010052111,0.003782676,0.012542746,0.019739236,0.274309241,4.19E-06,2.85E-07,0.645851205
0.033580827,0.009948996,0.003746622,0.012480839,0.019680907,0.274587005,4.19E-06,2.86E-07,0.645970328
0.033455665,0.00985589,0.003714037,0.012424593,0.019627639,0.274839361,4.19E-06,2.87E-07,0.646078342
0.033341763,0.00977179,0.003684581,0.0123735,0.019579027,0.275068587,4.18E-06,2.88E-07,0.646176279
0.033238147,0.009695803,0.003657948,0.012327096,0.019534696,0.275276762,4.18E-06,2.89E-07,0.646265077
0.033143919,0.009627128,0.003633862,0.012284959,0.019494292,0.275465785,4.18E-06,2.90E-07,0.646345587
0.033058256,0.009565045,0.003612075,0.012246703,0.019457487,0.275637389,4.18E-06,2.91E-07,0.646418579
0.032980401,0.009508908,0.003592364,0.012211975,0.019423977,0.275793155,4.17E-06,2.92E-07,0.646484754
0.032909661,0.009458138,0.00357453,0.012180455,0.019393481,0.275934525,4.17E-06,2.93E-07,0.646544747
0.032845401,0.009412212,0.00355839,0.01215185,0.019365739,0.276062811,4.17E-06,2.93E-07,0.646599133
0.032787041,0.009370662,0.003543783,0.012125894,0.019340511,0.276179212,4.17E-06,2.94E-07,0.646648435
0.032734049,0.009333066,0.003530561,0.012102344,0.019317578,0.276284815,4.17E-06,2.94E-07,0.646693127
0.03268594,0.009299041,0.003518591,0.012080979,0.019296736,0.276380614,4.17E-06,2.95E-07,0.646733639
0.032642271,0.009268245,0.003507755,0.012061599,0.0192778,0.27646751,4.16E-06,2.95E-07,0.646770361
0.032602639,0.009240369,0.003497943,0.01204402,0.0192606,0.276546323,4.16E-06,2.96E-07,0.646803647
0.032566675,0.009215133,0.003489058,0.012028077,0.01924498,0.276617801,4.16E-06,2.96E-07,0.646833818
0.032534045,0.009192284,0.003481012,0.012013619,0.019230798,0.27668262,4.16E-06,2.96E-07,0.646861165
0.032504441,0.009171595,0.003473726,0.012000507,0.019217924,0.276741398,4.16E-06,2.97E-07,0.646885952
0.032477588,0.009152861,0.003467126,0.011988618,0.019206239,0.276794694,4.16E-06,2.97E-07,0.646908417
0.03245323,0.009135896,0.003461149,0.011977838,0.019195635,0.276843017,4.16E-06,2.97E-07,0.646928779
0.032431138,0.009120531,0.003455735,0.011968064,0.019186013,0.27688683,4.16E-06,2.98E-07,0.646947233
0.032411104,0.009106615,0.003450831,0.011959202,0.019177283,0.27692655,4.16E-06,2.98E-07,0.646963959
0.032392936,0.009094011,0.003446389,0.011951168,0.019169364,0.276962559,4.16E-06,2.98E-07,0.646979118
0.032376461,0.009082594,0.003442365,0.011943885,0.019162181,0.276995203,4.16E-06,2.98E-07,0.646992856
0.032361524,0.009072253,0.003438719,0.011937283,0.019155666,0.277024794,4.16E-06,2.98E-07,0.647005307
0.03234798,0.009062884,0.003435417,0.011931298,0.019149757,0.277051618,4.16E-06,2.98E-07,0.647016591
0.032335702,0.009054398,0.003432424,0.011925872,0.019144399,0.277075933,4.16E-06,2.99E-07,0.647026818
0.03232457,0.00904671,0.003429714,0.011920955,0.01913954,0.277097973,4.16E-06,2.99E-07,0.647036086
0.032314478,0.009039744,0.003427258,0.011916497,0.019135134,0.27711795,4.15E-06,2.99E-07,0.647044486
0.03230533,0.009033434,0.003425032,0.011912457,0.019131139,0.277136056,4.15E-06,2.99E-07,0.647052098
0.032297037,0.009027717,0.003423016,0.011908795,0.019127517,0.277152468,4.15E-06,2.99E-07,0.647058996
0.03228952,0.009022537,0.00342119,0.011905476,0.019124234,0.277167342,4.15E-06,2.99E-07,0.647065248
0.032282706,0.009017844,0.003419534,0.011902468,0.019121257,0.277180824,4.15E-06,2.99E-07,0.647070914
0.03227653,0.009013592,0.003418035,0.011899741,0.019118559,0.277193043,4.15E-06,2.99E-07,0.647076048
0.032270932,0.009009739,0.003416676,0.01189727,0.019116113,0.277204117,4.15E-06,2.99E-07,0.647080701
0.032265858,0.009006249,0.003415444,0.01189503,0.019113896,0.277214153,4.15E-06,2.99E-07,0.647084918
0.032261259,0.009003086,0.003414329,0.011893,0.019111886,0.277223249,4.15E-06,2.99E-07,0.647088739
0.032257091,0.00900022,0.003413318,0.011891161,0.019110064,0.277231493,4.15E-06,2.99E-07,0.647092202
